website,suburb,company,phone,state,street,postcode
http://www.kangarooislandrealty.com.au,Kingscote,Kangaroo Island Real Estate,1300 662 802,SA,Lot 56 Summervista Blvd,5223
http://www.mcglone.com.au,Kersbrook,McGlone Real Estate,1300 624566,SA,171 Woolshed Rd,5231
http://www.cliffhawkins.com.au,Kingscote,Cliff Hawkins,08 85532346,SA,74 Dauncey Street,5223
http://landmarkharcourts.com.au,Kingscote,Landmark Harcourts Kingscote,08 8553 2082,SA,61 Playford Highway,5223
http://www.countryestates.com.au,Birdwood,CE Property Group,08 8568 5105,SA,Shop 1 20 Shannon Street,5234
http://www.rhsa.com.au/birdwood,Birdwood,Raine & Horne Birdwood,08 8568 5002,SA,14 Shannon Street,5234
http://www.mannumestates.com.au,Mannum,Statewide Property Sales,08 8569 2635,SA,93 Randell St,5238
http://www.bhprealestate.com.au,Mannum,BH Partners,08 8569 1003,SA,81 Randell Street,5238
http://www.elders.com.au/lobethal,Lobethal,ELDERS LOBETHAL,,SA,38A MAIN ROAD,5241
http://www.adcock.com.au,Balhannah,Adcock Real Estate,08 8388 4777,SA,8/84 Main Road,5242
http://www.century21.com.au/kangarooisland,Kingscote,Century 21 Kangaroo Island,08 8553 2688,SA,66 Dauncey Street,5223
http://www.elders.com.au/kangarooisland,Kingscote,Elders Kangaroo Island,08 85532102,SA,Telegraph Road,5223
http://www.raineandhorne.com.au/,Oakbank,Raine & Horne Coober Pedy,08 83884002,SA,213A Main Road,5243
http://www.rhsa.com.au/oakbank/,Oakbank,Raine & Horne Oakbank,08 8388 4002,SA,213a Onkaparinga Valley Road,5243
http://www.stewartjames.com.au,Woodside,Stewart James Real Estate,08 8389 9088,SA,52 Onkaparinga Road,5244
http://www.lbrealestate.com.au,Hahndord,Lauraine Burrowes Real Estate,0427 394 156,SA,"Shop 5, 13-15 Main Street",5245
http://www.sandraberry.com.au,Hahndorf,Sandra Berry Real Estate,08 8388 1133,SA,"Shop 1, 24 Mount Barker Road",5245
http://www.venturecommercial.com.au,Hahndorf,Venture Commercial,,SA,95 Windsor Ave,5245
http://www.bartonrealestate.biz,Goolwa,Barton Real Estate,08 8555 2214,SA,29 Cadell Street,5214
http://www.riverportproperty.com.au,Goolwa,Riverport Property Sales,08 85551555,SA,27A Cadell Street,5214
http://www.ljhooker.com.au/goolwa,Goolwa,LJ Hooker Goolwa,08 8555 1785,SA,25 Cadell Street,5214
http://www.brockharcourts.com.au,Mount Barker,Harcourts Mount Barker - Luxury Property Service,08 83913133,SA,58 Gawler Street,5251
http://www.popenitschke.com.au,Mount Barker,First National Real Estate Nitschke,08 8391 5004,SA,29 Gawler Street,5251
http://www.just_leased.com.au,Toora,Just Leased,0439212950,SA,511 Dean Jaensch Road,5253
http://www.rhsa.com.au/mountbarker/,Mount Barker,Raine & Horne Mount Barker,08 8391 3688,SA,5A Morphett Street,5251
http://www.century21.com.au/mtbarker/,Mount Barker,Century 21 Mount Barker,08 8398 1300,SA,"Shop 59, Mount Barker Central Shopping Centre",5251
http://www.elders.com.au/strathalbyn,Strathalbyn,Elders Real Estate Strathalbyn,08 8536 5701,SA,37 Milnes Rd,5255
http://www.landmarkharcourts.com.au,Murray Bridge,Landmark Harcourts Murray Mallee,08 8532 2622,SA,197 - 199 Adelaide Road,5253
http://www.rhsa.com.au/murraybridge/,Murray Bridge,Raine & Horne Murray Bridge,08 8532 3833,SA,4 Seventh Street,5254
http://www.mtbarkerpm.com.au,Woods Point,MOUNT BARKER PROPERTY MANAGEMENT,,SA,30 Hurtle Street,5253
,Murray Bridge,Perspective Property Services,,SA,1/15 River Street,5253
http://www.masonsrealestate.com.au,Murray Bridge,Masons Real Estate,08 8532 2822,SA,65 Bridge Street,5253
http://www.murraybridgeprofessionals.com.au,Murray Bridge,Professionals Murray Bridge,08 8532 6666,SA,1/19 Adelaide Road,5253
http://www.raywhitemurraybridge.com.au,Murray Bridge,Ray White Murray Bridge,08 8532 6833,SA,"RLA222505, 42 Bridge Street",5253
http://www.murraybridgerealestate.com.au/,Murray Bridge,First National Real Estate Murray Bridge,08 8532 2000,SA,23 Bridge Street,5253
http://www.1strealestate.com.au/,Murray Bridge,1st Real Estate Property Management,08 85325515,SA,50 Bridge Street,5253
http://www.kgrealestate.com.au/,Strathalbyn,Kym Goodenough Real Estate,0439 083 164,SA,4 Gordon Crescent,5255
,Strathalbyn,Kym Goodenough Real Estate,0439 083 164,SA,4 Gordon Crescent,5255
http://www.ljhooker.com.au,Strathalbyn,LJ Hooker Strathalbyn,08 8536 2211,SA,14 Albyn Terrace,5255
http://www.broadlandestates.com.au/,Strathalbyn,Broadland Estates,08 8591 8018,SA,3/18 Albyn Terrace,5255
http://www.rhsa.com.au/strathalbyn/,Strathalbyn,Raine & Horne Strathalbyn,08 8536 3830,SA,6 Albyn Terrace,5255
http://www.realestateinthehills.com,Mount Barker,RE/MAX Hills & Country,08 8398 1688,SA,40 Adelaide Road,5251
http://www.ahre.com.au,Mount Barker,Adelaide Hills Real Estate,08 8398 3291,SA,34 Gawler Street,5251
http://www.ljhooker.com.au,Mount Barker,LJ Hooker Mount Barker,08 83986300,SA,53 Gawler Street,5251
http://www.raywhite.mtbarker.com.au,Mount Barker,Ray White Mount Barker,08 8391 6866,SA,"RLA278947, Adelaide Hills Homemaker Centre, 6 Dutton Road",5251
http://adelaidehills.harcourts.com.au/,Mount Barker,Harcourts Adelaide Hills Mt Barker,08 8391 3133,SA,58 Gawler St,5251
http://www.eldersgoolwa.com.au,Goolwa,Elders Goolwa,08 8555 3511,SA,9 Cadell Street,5214
,Goolwa,Coast 2 Vines Real Estate,0402443536,SA,1 Rosemary Street,5214
http://www.smarthomevision.com.au/,Victor Harbor,Smart Home Vision,0411 191 005,SA,10 Ocean St,5211
http://victorharbor.ljhooker.com.au/,Victor Harbor,LJ Hooker Victor Harbor,08 8552 1944,SA,73 Ocean Street,5211
http://rh.com.au/victor,Victor Harbor,Raine & Horne Victor,08 85527934,SA,57 Ocean Street,5211
http://www.screalty.com.au,Victor Harbor,South Coast Realty,08 85552533,SA,57 Ocean Street,5211
http://www.victorharborprofessionals.com.au/,Victor Harbor,Professionals Victor Harbor,08 8552 2733,SA,11 Ocean Street,5211
http://southcoast.harcourts.com.au/,Victor Harbor,Harcourts South Coast,08 8552 5744,SA,138 Hindmarsh Road,5211
http://www.elders.com.au/victorharbor,Victor Harbor,Elders Victor Harbor,08 85559000,SA,11 – 13 Victoria Street,5211
http://www.sfrealty.com.au,Normanville,Southern Fleurieu Realty,08 8558 2900,SA,69a Main Road,5204
http://www.raywhitenormanville.com.au,Normanville,Ray White Normanville,08 8558 3050,SA,"RLA199522, 67 Main Street",5204
http://www.elders.com.au/tailembend,Tailem Bend,Elders Real Estate Tailem Bend,,SA,93 Railway Terrace,5260
http://www.coorongrealty.com.au,Tailem Bend,Coorong Realty,0885724555,SA,93A Railway Terrace,5260
http://www.rhsa.com.au/meningie/,Meningie,Raine & Horne Meningie,08 8575 1140,SA,74 Princes Highway,5264
http://www.spencedixandco.com.au,Keith,Spence Dix & Co,08 8755 3088,SA,27 Hender Street,5267
http://www.bordertownrealestate.com.au,Bordertown,First National Real Estate Bordertown,0887520322,SA,22 Binnie Street,5268
http://raywhitebordertown.com,Bordertown,Ray White Bordertown & Districts,08 8752 1933,SA,"RLA153432, 62 Woolshed Street",5268
,Bordertown,SAL Real Estate Bordertown,08 87520322,SA,22 Binnie St,5268
,Naracoorte,SAL Real Estate Naracoorte,0887620088,SA,59 Smith Street,5271
http://www.salrealestate.com.au,Naracoorte,SAL Real Estate,08 8762 0088,SA,2 Smith Street,5271
http://www.naracoortefn.com.au,Naracoorte,Naracoorte First National,08 87622755,SA,"Shop 4, Kincraig Plaza Shopping Centre 26 Robertson Street",5271
http://www.raywhite.com,Kingston SE,Ray White Kingston SE,08 8767 2200,SA,"RLA165253, 13 Agnes Street",5275
http://www.salrealestate.com.au,Robe,SAL Real Estate Robe,08 8768 2737,SA,25 Victoria Street,5276
http://www.tdcpenola.com.au,Penola,Thomas DeGaris & Clarkson Stock & Station Agents,08 8737 2695,SA,53 Church Street,5277
http://www.tdcpenola.com.au,Penola,Thomas DeGaris & Clarkson Stock Station Agents,08 8737 2695,SA,53 Church Street,5277
http://www.pphs.com.au,Penola,Pinkerton Palm Hamlyn & Steen P/L,08 8737 3155,SA,57 Church Street,5277
,Millicent,South East Property Sales and Management,0407976908,SA,78 George Street,5280
,Millicent,Malseeds Millicent,08 87331989,SA,98 George Street,5280
http://www.millicentfn.com.au,Millicent,Millicent Real Estate,08 8733 2100,SA,45 George Street,5280
,Moorak,Key 2 Sale,0409268199,SA,225 Wynham Road,5291
http://www.malseeds.com.au/,Mount Gambier,Malseeds Real Estate,08 8724 9999,SA,1 Wehl Street South,5290
http://www.bythesea.com.au,Beachport,By The Sea Real Estate,0408 788 049,SA,PO Box 76,5280
http://www.salrealestate.com.au,Mount Gambier,SAL Real Estate Mt Gambier,08 8725 6666,SA,23 Gray street,5290
http://www.herbert.com.au,Mount Gambier,Herbert Real Estate,08 8725 0500,SA,7 Helen Street,5290
http://www.frankkaiser.com.au,Mount Gambier,Frank Kaiser Property Management,08 87239299,SA,2A Mitchell Street,5290
http://www.completerealestate.net.au,Mount Gambier,Complete Real Estate,08 87235111,SA,14 Watson Terrace,5290
http://www.pandl.net.au,Mount Gambier,P & L Real Estate,08 8723 3416,SA,32 Bay Road,5291
http://www.raywhitekeatley.com.au,Mount Gambier,Ray White Keatley,08 8724 8966,SA,"RLA197633, 16a James Street",5290
,Mount Gambier,Vicki Quinn Real Estate,08 87254225,SA,10 Commercial Street West,5290
http://www.elders.com.au/mtgambier,Mount Gambier,ELDERS MT GAMBIER,,SA,9 BAY ROAD,5290
http://www.remax-limestone.com.au,Mount Gambier,ReMAX Limestone Real Estate,08 8725 8037,SA,121 Commercial Street East,5290
http://raywhiteruralrobe.com.au,Robe,Ray White Rural Robe,08 87682342,SA,22 Victoria St,5276
http://www.salrealestate.com.au,Robe,SAL Real Estate Robe Office,08 8768 2737,SA,25 Victoria Street,5276
http://www.ottoson.com.au,Naracoorte,Ottoson Partners Real Estate,08 8762 0070,SA,19 Ormerod Street,5271
http://www.gjgardner.com.au/offices/naracoorte-3048.aspx,Naracoorte,GJ Gardner Homes Naracoorte,08 8762 0690,SA,1 Arthur Street,5271
http://www.salrealestate.com.au,Naracoorte,SAL Real Estate Naracoorte,08 8762 0088,SA,59 Smith Street,5271
,Keith,SAL Real Estate Keith,08 8755 1711,SA,1 Hender Street,5267
http://www.landmarkharcourts.com.au,Keith,Landmark Harcourts Keith,08 8755 1166,SA,204 Stirling Road,5267
http://www.marschallfirstnational.com.au,Waikerie,Marschall First National,08 85412777,SA,2 Coombe Tce,5330
http://www.gjgardnerriverland.com.au/,Renmark,GJ Gardner Homes Riverland,08 8586 3133,SA,237 Renmark Avenue,5341
http://www.raywhite.com,Renmark,Ray White Renmark,08 85866831,SA,"RLA147968, 129 Renmark Avenue",5341
,Berri,LJ Hooker Berri,08 85822744,SA,16 Wilson Street,5343
http://www.handpco.com.au,Berri,Hand Property Co Pty Ltd,0439685369,SA,PO BOX 571,5343
http://www.elders.com.au/riverland,Barmera,ELDERS RIVERLAND SOUTH AUSTRALIA,,SA,Sturt Highway,5345
,Berri,Riverland Real Estate,08 8582 2999,SA,11 Wilson Street,5343
http://www.raywhite.com/cgi-bin/rsearch?a=xrw&ag=XRWBES&cu=XRW2&page=home,Berri,Ray White Berri,08 8582 1700,SA,"RLA195714, 15 Denny Street",5343
http://www.coast2countrysa.com.au,Lyndoch,coast2country Property Services,0437476819,SA,1/88 Gilbert Street,5351
http://www.barossarealestate.com.au,Tanunda,Barossa Real Estate Pty Ltd,08 8563 3511,SA,104 Murray Street,5352
,Angaston,Marx Real Estate,0407775951,SA,PO Box 109,5353
http://justthinkproperty.net.au/,Cockatoo Valley,Just Think Property,0403 281 887,SA,PO Box 280,5351
http://barossarentals.com,Nuriootpa,Barossa Rental Specialists,0414 335 660,SA,PO Box 789,5355
http://barossa.century21.com.au/,Nuriootpa,Century 21 Barossa Valley,08 7506 7959,SA,Shop 6 Barossa Mall 1 Murray Street,5355
http://www.slaterandcainrealty.com.au,Greenock,Slater and Cain Realty,,SA,12 George Angas Drive,5360
http://www.southaustralia.harcourts.com.au,Nuriootpa,Harcourts Barossa Valley,08 81200955,SA,"Shop 11, The Barossa Mall 1 Murray St",5355
http://eldersbarossa.com.au,Nuriootpa,Elders Real Estate Barossa,08 8562 2883,SA,41 Tanunda Road,5355
,Freeling,Wiencke & Associates Real Estate,08 85252725,SA,9 Hanson Street,5372
http://www.hamboursrealestate.com.au,Kapunda,Hambours Real Estate,08 8566 2209,SA,65 Main Street,5373
http://www.domain.com.au/profskapunda,Kapunda,Professionals Kapunda,03 8566 2127,SA,49 Main Street,5373
http://www.julietothrealestate.com.au,Nuriootpa,Julie Toth Real Estate,08 8562 4650,SA,"Shop 2, 7 Gawler Street",5355
http://www.homburg.com.au,Tanunda,Homburg Real Estate,08 8563 2599,SA,88 Murray Street,5352
,Riverton,Landmark Harcourts Riverton,08 88472209,SA,19 Torrens Road,5412
http://www.halletthomesforsalefelicitymartin.com.au,Hallett,Felicity Martin,08 8894 2284,SA,Lot 63 John Street,5419
,Peterborough,Landmark Harcourts Peterborough,0886512009,SA,93 Main St,5422
http://www.flindersrangesre.com.au,Quorn,Flinders Ranges Real Estate,08 86486069,SA,23 Eighth Street,5433
http://regionalsa.eldersrealestate.com.au/,Clare,Elders Clare Valley / Burra,08 88414608,SA,177 Main North Road,5453
http://www.clare.eldersrealestate.com.au/,Clare,Elders Real Estate Clare,08 8842 2998,SA,242 Main North Road,5453
,Clare,Professionals Clare,0406751552,SA,242 Main North Road,5453
http://www.butterfieldagencies.com.au,Balaklava,Butterfield Agencies,08 8862 2172,SA,22 George Street,5461
,Clare,Ray White Rural South Australia,08 88423099,SA,326 Main North Road,5453
http://www.ruralcoproperty.com.au,Clare,Ruralco Property Platinum Operations,08 8842 3210,SA,208 & 412 Main Road,5453
http://www.clarevalley.ljhooker.com.au,Clare,LJ Hooker Clare Valley,08 8842 3888,SA,203a Main North Road,5453
http://wwwraywhiteclarevalley.com.au,Clare,Ray White Clare Valley & Ardrossan & Ceduna,08 8842 3099,SA,"RLA264169, 326 Main North Road",5453
http://www.midnorthrealestate.com.au,Clare,Mid North Real Estate,08 8842 1154,SA,190 Main Street,5453
http://www.landmarkharcourts.com.au,Jamestown,Landmark Harcourts Jamestown,08 8664 1108,SA,Lot32 Mannanarie Road,5491
http://www.rhsa.com.au/twowells/,Two Wells,Raine & Horne Two Wells/Lewiston,08 8520 3111,SA,PO Box 686,5501
,Two Wells,Distinct Property Services SA,0885203687,SA,90 Old Port Wakefield Road,5501
http://www.rh.com.au/twowells,Two Wells,Raine & Horne Two Wells,08 8520 3111,SA,104 Port Wakefield Road,5501
http://www.gsrealestate.com.au,Port Broughton,Geoff Smith Real Estate,08 86352566,SA,1 Bay St,5522
http://www.elders.com.au,Port Pirie,Elders Port Pirie,08 8632 2377,SA,91 Florence Street,5540
http://www.blights.com.au,Port Pirie,Blights Real Estate,08 86453111,SA,105 Florence Street,5540
http://www.wardlecorealestate.com.au/,Port Pirie,Wardle Co Real Estate,08 8633 4555,SA,90 Florence Street,5540
http://www.blights.com.au,Kadina,Blights Real Estate - Kadina,08 8645 3111,SA,18 Port Road,5554
http://www.coppercoastsa.raywhite.com,Kadina,Ray White Copper Coast | Ardrossan | Yorke Peninsula,08 8821 3211,SA,"RLA228054, 49 Taylor Street",5554
http://www.coppercoastproperty.com.au,Wallaroo,YP & Copper Coast Real Estate,08 88233861,SA,54 Owen Terrace,5556
http://kellycorealestate.vpweb.com.au/,Wallaroo,Kelly & Co Real Estate,,SA,25 Owen Terrace,5556
http://www.coppertriangle.harcourts.com.au/,Wallaroo,Harcourts Copper Triangle Rentals,08 88232033,SA,12 Owen Terrace,5556
http://www.lavisrealestate.com.au,Port Pirie,Lavis Real Estate,08 8632 1511,SA,162 Ellen Street,5540
http://www.century21.com.au/portpirie,Port Pirie,Century 21 Pirie Properties,08 8632 4077,SA,131 Ellen Street,5540
,Moonta,Lighthouse Real Estate SA,08 88252626,SA,22 Ellen Street,5558
http://www.century21.com.au/yorkepeninsula/,Moonta,Century 21 Yorke Peninsula,08 88252555,SA,20 George Street,5558
http://www.ljhooker.com.au/moonta,Moonta,LJ Hooker Copper Coast,08 8825 2007,SA,45 George Street,5558
http://www.markacarter.com.au,Ardrossan,Mark A Carter First National Real Estate,08 88373304,SA,32 First Street,5571
http://www.fnbarrett.com,Moonta,First National Real Estate Barrett,08 8825 3344,SA,32 George Street,5558
http://www.yorkesrealestatesa.com.au,Marion Bay,Yorkes Real Estate SA,0407465535,SA,"Shop 3, Stenhouse Bay Road",5575
http://www.petertonkinrealty.com,Yorketown,Professionals Yorketown Minlaton,08 8852 1188,SA,1 Stansbury Road,5576
http://www.yprealestate.com.au,Minlaton,Yorke Peninsula Real Estate Minlaton,08 8853 2533,SA,59 Main Street,5575
http://www.yorkepeninsula.eldersrealestate.com.au,Port Vincent,Elders Yorke Peninsula,08 8853 7018,SA,5 Main Street,5581
http://www.rhsa.com.au/whyalla/,Whyalla,Raine & Horne Whyalla,08 8645 9005,SA,12 Forsyth Street,5600
http://whyalla.harcourts.com.au/,Whyalla,Harcourts Whyalla,08 8645 1300,SA,65A Patterson Street,5600
http://www.century21.com.au/whyalla,Whyalla,Century 21 Myles Pearce Whyalla,08 8645 8688,SA,6 Forsyth Street,5600
http://www.whyalllare.com.au,Whyalla,Whyalla Real Estate - RLA 205180,08 8644 1007,SA,2 Patterson Street,5600
http://www.blights.com.au,Whyalla,Blights Real Estate - Whyalla,08 8645 3111,SA,15 Forsyth Street,5600
http://www.domain.com.au/eldwhyalla,Whyalla,Elders Whyalla - RLA62833,08 8645 8944,SA,17a Forsyth Street,5600
http://www.petercalliss.com.au,Whyalla,Peter Calliss Real Estate,08 8645 8144,SA,12 Forsyth Street,5600
http://www.raywhitecowell.com.au,Cowell,Ray White Cowell,08 8629 2592,SA,"RLA246922, 26A Main Street",5602
,Tumby Bay,Elders Real Estate Tumby Bay,08 86886500,SA,2 North Terrace,5605
http://www.rhsa.com.au/ptlincoln/,Port Lincoln,Raine & Horne Port Lincoln,08 8682 5666,SA,4 Bishop Street,5606
http://www.jimpallant.com.au,Port Lincoln,Jim Pallant Real Estate,08 86830466,SA,26 Tasman Terrace,5606
http://www.plrealestate.com,Port Lincoln,Port Lincoln Real Estate,08 8682 1655,SA,98 Tasman Terrace,5606
http://www.lawsonres.com.au,Port Lincoln,Lawson Real Estate Specialist,0886830466,SA,26 Tasman Terrace,5607
http://www.amandaproude.com,Port Lincoln,Amanda Proude Real Estate,08 8682 2555,SA,28 Liverpool Street,5606
http://www.rh.com.au/portlincoln,Port Lincoln,Raine & Horne Port Lincoln,08 8682 5666,SA,4 Bishop Street,5606
http://www.kemprealestate.com.au,Port Lincoln,Kemp Real Estate,08 8682 3755,SA,38 Liverpool Street,5606
,Port Lincoln,Eyre Real Estate,08 8682 2848,SA,42-56 Wakelin Rd,5606
http://www.eldersrealestate.com.au/office/portlincoln/,Port Lincoln,Elders Eyre Peninsula,08 8621 2100,SA,28-30 Mortlock Tce,5606
,Port Lincoln,Eyre Peninsulas Best Real Estate,0429 141 166,SA,Shop 1 16-18 Hallett Pl,5606
http://www.hullrealestate.com.au,Streaky Bay,Hull Real Estate,08 86261477,SA,23 Alfred Tce,5680
http://www.streakybay.eldersrealestate.com.au,Streaky Bay,Elders Real Estate Streaky Bay,08 86261116,SA,9 Bay Road,5680
http://www.rhsa.com.au/ptaugusta/,Port Augusta,Raine & Horne Port Augusta,08 8642 3655,SA,"Shop 1, 6 Church Street",5700
http://www.pafn.com.au,Port Augusta,First National Port Augusta,08 8642 2033,SA,17 Mackay Street,5700
http://www.century21.com.au/portaugusta,Port Augusta,Century 21 Top of the Gulf (Port Augusta) - RLA239943,08 8642 3322,SA,10 Mackay Street,5700
